,index,block,block_length,line,line_length,part_of_word,block_words
3806,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,Indeed such excitement had not been known in the town in the memory of the oldest grandfather.,17,"['ADV', 'ADJ', 'NOUN', 'AUX', 'PART', 'VERB', 'ADP', 'DET', 'PUNCT']",181
3807,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,The Wood-elves themselves began to wonder greatly and even to be afraid.,12,"['DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'PART', 'ADV', 'CCONJ', 'AUX', 'ADJ']",181
3808,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,"They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake.",23,"['PRON', 'AUX', 'PART', 'VERB', 'ADV', 'NOUN', 'SCONJ', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'ADJ']",181
3809,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,"As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said.",35,"['ADP', 'DET', 'PROPN', 'PRON', 'VERB', 'ADV', 'CCONJ', 'PART', 'ADJ', 'NOUN', 'PUNCT', 'SCONJ', 'AUX']",181
3810,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,So he gave up to him his own great chair and set Fili and Kili beside him in places of honour.,21,"['ADV', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT']",181
3811,1194,"So they sang, or very like that, only there was a great deal more of it, and there was much shouting as well as the music of harps and of fiddles mixed up with it. Indeed such excitement had not been known in the town in the memory of the oldest grandfather. The Wood-elves themselves began to wonder greatly and even to be afraid. They did not know of course how Thorin had escaped, and they began to think their king might have made a serious mistake. As for the Master he saw there was nothing else for it but to obey the general clamour, for the moment at any rate, and to pretend to believe that Thorin was what he said. So he gave up to him his own great chair and set Fili and Kili beside him in places of honour. Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",7,"Even Bilbo was given a seat at the high table, and no explanation of where he came in -- no songs had alluded to him even in the obscurest way -- was asked for in the general bustle.",38,"['ADV', 'PROPN', 'AUX', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'SCONJ', 'PRON']",181
3812,1195,"Soon afterwards the other dwarves were brought into the town amid scenes of astonishing enthusiasm. They were all doctored and fed and housed and pampered in the most delightful and satisfactory fashion. A large house was given up to Thorin and his company; boats and rowers were put at their service; and crowds sat outside and sang songs all day, or cheered if any dwarf showed so much as his nose.",3,Soon afterwards the other dwarves were brought into the town amid scenes of astonishing enthusiasm.,15,"['ADV', 'DET', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'PUNCT']",71
3813,1195,"Soon afterwards the other dwarves were brought into the town amid scenes of astonishing enthusiasm. They were all doctored and fed and housed and pampered in the most delightful and satisfactory fashion. A large house was given up to Thorin and his company; boats and rowers were put at their service; and crowds sat outside and sang songs all day, or cheered if any dwarf showed so much as his nose.",3,They were all doctored and fed and housed and pampered in the most delightful and satisfactory fashion.,17,"['PRON', 'AUX', 'ADV', 'VERB', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']",71
3814,1195,"Soon afterwards the other dwarves were brought into the town amid scenes of astonishing enthusiasm. They were all doctored and fed and housed and pampered in the most delightful and satisfactory fashion. A large house was given up to Thorin and his company; boats and rowers were put at their service; and crowds sat outside and sang songs all day, or cheered if any dwarf showed so much as his nose.",3,"A large house was given up to Thorin and his company; boats and rowers were put at their service; and crowds sat outside and sang songs all day, or cheered if any dwarf showed so much as his nose.",39,"['DET', 'ADJ', 'NOUN', 'AUX', 'VERB', 'ADP', 'PROPN', 'CCONJ', 'PRON', 'PUNCT', 'ADV', 'SCONJ']",71
3815,1196,"Some of the songs were old ones; but some of them were quite new and spoke confidently of the sudden death of the dragon and of cargoes of rich presents coming down the river to Lake-town. These were inspired largely by the Master and they did not particularly please the dwarves, but in the meantime they were well contented and they quickly grew fat and strong again. Indeed within a week they were quite recovered, fitted out in fine cloth of their proper colours, with beards combed and trimmed, and proud steps. Thorin looked and walked as if his kingdom was already regained and Smaug chopped up into little pieces.",4,Some of the songs were old ones; but some of them were quite new and spoke confidently of the sudden death of the dragon and of cargoes of rich presents coming down the river to Lake-town.,36,"['PRON', 'ADP', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'PROPN']",110
3816,1196,"Some of the songs were old ones; but some of them were quite new and spoke confidently of the sudden death of the dragon and of cargoes of rich presents coming down the river to Lake-town. These were inspired largely by the Master and they did not particularly please the dwarves, but in the meantime they were well contented and they quickly grew fat and strong again. Indeed within a week they were quite recovered, fitted out in fine cloth of their proper colours, with beards combed and trimmed, and proud steps. Thorin looked and walked as if his kingdom was already regained and Smaug chopped up into little pieces.",4,"These were inspired largely by the Master and they did not particularly please the dwarves, but in the meantime they were well contented and they quickly grew fat and strong again.",31,"['PRON', 'AUX', 'VERB', 'ADV', 'ADP', 'DET', 'PROPN', 'CCONJ', 'PART', 'NOUN', 'PUNCT', 'ADJ']",110
